longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedrooms_per_room,population_per_household,households_per_population,ocean_1H_OCEAN,ocean_INLAND,ocean_ISLAND,ocean_NEAR_BAY,ocean_NEAR_OCEAN,median_house_value_log
-122.01,37.06,19.0,4113.0,767.0,2006.0,732.0,5.1121,308100.0,NEAR OCEAN,0.1864818867007051,2.740437158469945,0.36490528414755735,False,False,False,False,True,12.63818293027894
-122.0,37.08,17.0,4154.0,739.0,2149.0,693.0,5.5919,373400.0,NEAR OCEAN,0.17790081848820413,3.101010101010101,0.32247557003257327,False,False,False,False,True,12.830408188179371
-121.95,37.11,21.0,2387.0,357.0,913.0,341.0,7.736,397700.0,<1H OCEAN,0.1495601173020528,2.6774193548387095,0.37349397590361444,True,False,False,False,False,12.893455745650755
-121.96,37.1,20.0,922.0,155.0,361.0,135.0,6.3617,331500.0,<1H OCEAN,0.1681127982646421,2.674074074074074,0.3739612188365651,True,False,False,False,False,12.711386105194757
-121.87,37.1,20.0,1918.0,304.0,798.0,302.0,7.5755,402300.0,<1H OCEAN,0.15849843587069865,2.642384105960265,0.37844611528822053,True,False,False,False,False,12.904955843641973
-121.9,37.1,23.0,1708.0,287.0,670.0,238.0,6.4517,356600.0,<1H OCEAN,0.1680327868852459,2.8151260504201683,0.35522388059701493,True,False,False,False,False,12.784372788669724
-121.93,37.04,36.0,1522.0,230.0,677.0,206.0,5.8642,363500.0,<1H OCEAN,0.15111695137976347,3.2864077669902914,0.30428360413589367,True,False,False,False,False,12.803537326983564
-121.96,37.03,17.0,1343.0,203.0,511.0,185.0,4.625,386400.0,NEAR OCEAN,0.15115413253909157,2.7621621621621624,0.36203522504892366,False,False,False,False,True,12.86463096930887
-121.93,37.05,14.0,679.0,108.0,306.0,113.0,6.4214,340600.0,<1H OCEAN,0.15905743740795286,2.7079646017699117,0.369281045751634,True,False,False,False,False,12.738466983201718
-121.96,37.06,16.0,1321.0,224.0,650.0,206.0,6.3258,390000.0,NEAR OCEAN,0.16956850870552612,3.1553398058252426,0.3169230769230769,False,False,False,False,True,12.873904582205107
-121.99,37.05,19.0,2023.0,392.0,955.0,328.0,5.2486,353000.0,NEAR OCEAN,0.19377162629757785,2.9115853658536586,0.34345549738219894,False,False,False,False,True,12.77422616877261
-122.0,37.06,20.0,2403.0,376.0,1149.0,369.0,6.0621,304400.0,NEAR OCEAN,0.15647107781939243,3.113821138211382,0.32114882506527415,False,False,False,False,True,12.626101190115389
-122.01,37.03,21.0,5904.0,956.0,2616.0,916.0,5.9039,355300.0,NEAR OCEAN,0.1619241192411924,2.8558951965065504,0.35015290519877673,False,False,False,False,True,12.780720596528097
-121.97,37.01,21.0,2073.0,357.0,1044.0,351.0,4.5682,371600.0,NEAR OCEAN,0.17221418234442837,2.9743589743589745,0.33620689655172414,False,False,False,False,True,12.825575976983862
-121.98,36.99,14.0,6787.0,1454.0,3416.0,1357.0,3.5943,262400.0,NEAR OCEAN,0.21423309267717697,2.5173176123802508,0.397248243559719,False,False,False,False,True,12.47762914702042
-121.97,37.0,25.0,990.0,166.0,522.0,185.0,4.8269,272900.0,NEAR OCEAN,0.16767676767676767,2.8216216216216217,0.3544061302681992,False,False,False,False,True,12.51686437103563
-121.98,36.98,29.0,2681.0,632.0,1652.0,620.0,3.075,215800.0,NEAR OCEAN,0.23573293547183888,2.664516129032258,0.37530266343825663,False,False,False,False,True,12.282111965715732
-121.99,36.99,16.0,1592.0,369.0,1039.0,351.0,3.6364,207000.0,NEAR OCEAN,0.23178391959798994,2.96011396011396,0.33782483156881615,False,False,False,False,True,12.240478903153711
-121.99,36.98,25.0,2113.0,422.0,1365.0,439.0,4.6484,234600.0,NEAR OCEAN,0.19971604353999053,3.1093394077448746,0.32161172161172163,False,False,False,False,True,12.365641477767022
-121.99,36.98,19.0,5613.0,1321.0,3018.0,1268.0,3.1914,215600.0,NEAR OCEAN,0.23534651701407447,2.3801261829652995,0.4201457919151756,False,False,False,False,True,12.281184756225146
-121.98,36.97,21.0,3349.0,737.0,1952.0,718.0,3.7273,251900.0,NEAR OCEAN,0.22006569125111974,2.7186629526462394,0.367827868852459,False,False,False,False,True,12.436791432162119
-121.98,36.96,20.0,3495.0,818.0,2186.0,772.0,3.1167,258300.0,NEAR OCEAN,0.23404864091559371,2.83160621761658,0.35315645013723695,False,False,False,False,True,12.461880850543723
-121.99,36.97,15.0,3044.0,786.0,1306.0,693.0,2.1771,213200.0,NEAR OCEAN,0.25821287779237845,1.8845598845598845,0.5306278713629403,False,False,False,False,True,12.269990661694345
-122.0,36.97,39.0,2702.0,646.0,1136.0,491.0,2.8941,256700.0,NEAR OCEAN,0.23908216136195412,2.3136456211812626,0.43221830985915494,False,False,False,False,True,12.455667262449618
-121.99,36.96,42.0,1275.0,272.0,451.0,200.0,4.7321,422400.0,NEAR OCEAN,0.21333333333333335,2.255,0.4434589800443459,False,False,False,False,True,12.953710378795629
-121.99,36.96,16.0,875.0,201.0,300.0,157.0,2.625,377300.0,NEAR OCEAN,0.2297142857142857,1.910828025477707,0.5233333333333333,False,False,False,False,True,12.840798556359703
-121.96,36.88,37.0,2846.0,553.0,939.0,433.0,4.7468,294400.0,NEAR OCEAN,0.19430780042164442,2.168591224018476,0.46112886048988283,False,False,False,False,True,12.59269806257022
-121.97,36.97,24.0,3665.0,870.0,1954.0,833.0,2.8036,228500.0,NEAR OCEAN,0.2373806275579809,2.345738295318127,0.4263050153531218,False,False,False,False,True,12.339295865674435
-121.97,36.96,27.0,4001.0,999.0,1808.0,945.0,2.561,234600.0,NEAR OCEAN,0.24968757810547362,1.9132275132275132,0.5226769911504425,False,False,False,False,True,12.365641477767022
-121.98,36.96,31.0,3209.0,723.0,1489.0,692.0,3.6619,245100.0,NEAR OCEAN,0.22530383296977252,2.151734104046243,0.46474143720617866,False,False,False,False,True,12.40942564947524
-121.96,36.98,16.0,4907.0,1117.0,2265.0,1048.0,2.6757,229200.0,NEAR OCEAN,0.22763399225596087,2.161259541984733,0.46269315673289185,False,False,False,False,True,12.342354626814949
-121.97,36.98,17.0,2813.0,497.0,1337.0,477.0,3.7083,252400.0,NEAR OCEAN,0.1766797013864202,2.80293501048218,0.3567688855646971,False,False,False,False,True,12.438774371606481
-121.97,36.97,15.0,2849.0,668.0,1546.0,582.0,2.7587,228600.0,NEAR OCEAN,0.23446823446823448,2.656357388316151,0.37645536869340235,False,False,False,False,True,12.339733404786474
-121.96,36.97,23.0,4324.0,1034.0,1844.0,875.0,3.0777,263800.0,NEAR OCEAN,0.2391304347826087,2.107428571428571,0.4745119305856833,False,False,False,False,True,12.482950310008736
-121.94,36.98,24.0,3010.0,562.0,1360.0,504.0,4.2006,290700.0,NEAR OCEAN,0.1867109634551495,2.6984126984126986,0.37058823529411766,False,False,False,False,True,12.580050526513531
-121.94,36.98,21.0,3520.0,831.0,1486.0,753.0,3.0905,264300.0,NEAR OCEAN,0.23607954545454546,1.9734395750332006,0.5067294751009421,False,False,False,False,True,12.484843884164489
-121.95,36.98,34.0,3745.0,958.0,1622.0,802.0,3.1546,261200.0,NEAR OCEAN,0.25580774365821096,2.0224438902743143,0.49445129469790383,False,False,False,False,True,12.473045504861005
-121.94,36.97,31.0,1738.0,422.0,746.0,355.0,2.5172,330800.0,NEAR OCEAN,0.2428078250863061,2.101408450704225,0.47587131367292224,False,False,False,False,True,12.709272265101712
-121.93,36.99,19.0,6356.0,1100.0,2954.0,1070.0,4.7325,283500.0,NEAR OCEAN,0.17306482064191314,2.7607476635514017,0.36222071767095465,False,False,False,False,True,12.554970929480584
-121.94,37.0,32.0,2210.0,426.0,1082.0,396.0,4.1587,315200.0,NEAR OCEAN,0.19276018099547512,2.7323232323232323,0.3659889094269871,False,False,False,False,True,12.66096580954966
-121.96,37.0,20.0,3847.0,727.0,1725.0,737.0,3.3447,305200.0,NEAR OCEAN,0.18897842474655577,2.340569877883311,0.4272463768115942,False,False,False,False,True,12.628725854927046
-121.96,36.99,23.0,3209.0,748.0,1423.0,666.0,2.7375,238000.0,NEAR OCEAN,0.23309442193829855,2.1366366366366365,0.4680252986647927,False,False,False,False,True,12.380030154325457
-121.94,36.99,11.0,4571.0,924.0,2004.0,847.0,4.2898,221700.0,NEAR OCEAN,0.20214395099540583,2.3659976387249113,0.4226546906187625,False,False,False,False,True,12.30908490619414
-121.86,37.0,16.0,8638.0,1392.0,3706.0,1251.0,5.503,351800.0,<1H OCEAN,0.16114841398471869,2.962430055955236,0.33756071235833784,True,False,False,False,False,12.770820953805716
-121.91,36.99,23.0,5675.0,964.0,2197.0,880.0,4.8693,322300.0,NEAR OCEAN,0.16986784140969163,2.496590909090909,0.4005461993627674,False,False,False,False,True,12.683241170498064
-121.91,36.98,16.0,1957.0,408.0,865.0,369.0,2.6875,233300.0,NEAR OCEAN,0.20848237097598366,2.3441734417344176,0.42658959537572255,False,False,False,False,True,12.360084744326953
-121.88,36.98,21.0,4117.0,752.0,2001.0,763.0,4.8953,289500.0,NEAR OCEAN,0.182657274714598,2.622542595019659,0.38130934532733635,False,False,False,False,True,12.575914030220655
-121.91,36.97,19.0,4920.0,1092.0,1807.0,922.0,3.5112,231900.0,NEAR OCEAN,0.22195121951219512,1.9598698481561823,0.5102379634753735,False,False,False,False,True,12.354065835437861
-121.92,36.95,29.0,3457.0,699.0,1327.0,563.0,3.6597,252300.0,NEAR OCEAN,0.20219843795198147,2.3570159857904085,0.4242652599849284,False,False,False,False,True,12.438378098156768
-121.88,36.96,18.0,4910.0,817.0,1971.0,773.0,5.8325,308800.0,NEAR OCEAN,0.16639511201629328,2.54980595084088,0.3921867072552004,False,False,False,False,True,12.640452335469483
-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,295200.0,NEAR OCEAN,0.20258969517129755,2.335526315789474,0.428169014084507,False,False,False,False,True,12.595411759236592
-121.88,36.96,18.0,6355.0,1100.0,2304.0,972.0,6.0281,321100.0,NEAR OCEAN,0.17309205350118018,2.3703703703703702,0.421875,False,False,False,False,True,12.679510994367368
-121.9,36.93,22.0,7281.0,1233.0,1849.0,832.0,5.3276,335500.0,NEAR OCEAN,0.16934487021013597,2.222355769230769,0.44997295835586804,False,False,False,False,True,12.723380216015363
-121.87,36.95,7.0,3703.0,679.0,1375.0,608.0,4.9219,368400.0,NEAR OCEAN,0.1833648393194707,2.2615131578947367,0.4421818181818182,False,False,False,False,True,12.81692729780043
-121.84,36.94,29.0,4921.0,967.0,2319.0,823.0,4.9517,307900.0,NEAR OCEAN,0.19650477545214387,2.8177399756986636,0.3548943510133678,False,False,False,False,True,12.637533581715047
-121.89,36.89,18.0,2774.0,492.0,1283.0,353.0,5.368,352000.0,NEAR OCEAN,0.1773612112472963,3.634560906515581,0.2751363990646921,False,False,False,False,True,12.77138929548529
-121.91,36.85,22.0,2442.0,624.0,1301.0,290.0,3.1563,300000.0,NEAR OCEAN,0.25552825552825553,4.4862068965517246,0.2229054573405073,False,False,False,False,True,12.611541086966115
-121.82,36.86,17.0,1573.0,272.0,142.0,55.0,2.1719,420000.0,NEAR OCEAN,0.1729179910998093,2.581818181818182,0.3873239436619718,False,False,False,False,True,12.948012371209098
-121.79,37.0,28.0,2715.0,451.0,1154.0,386.0,4.8021,290400.0,<1H OCEAN,0.16611418047882137,2.989637305699482,0.3344887348353553,True,False,False,False,False,12.57901800545302
-121.83,36.98,19.0,4431.0,705.0,1764.0,679.0,4.3321,298600.0,<1H OCEAN,0.15910629654705485,2.597938144329897,0.38492063492063494,True,False,False,False,False,12.606863513043441
-121.82,36.95,16.0,2599.0,430.0,1417.0,445.0,4.6611,349300.0,<1H OCEAN,0.1654482493266641,3.1842696629213485,0.3140437544107269,True,False,False,False,False,12.76368929365942
-121.83,37.02,22.0,1903.0,350.0,760.0,322.0,2.9559,288400.0,<1H OCEAN,0.1839201261166579,2.360248447204969,0.4236842105263158,True,False,False,False,False,12.5721071517933
-121.76,37.0,21.0,1416.0,269.0,779.0,200.0,3.1987,279800.0,<1H OCEAN,0.1899717514124294,3.895,0.25673940949935814,True,False,False,False,False,12.541833915188546
-121.79,37.03,18.0,943.0,213.0,544.0,179.0,3.934,228600.0,<1H OCEAN,0.2258748674443266,3.0391061452513966,0.3290441176470588,True,False,False,False,False,12.339733404786474
-121.69,36.96,23.0,1229.0,254.0,687.0,232.0,5.1433,305600.0,<1H OCEAN,0.20667209113100082,2.961206896551724,0.33770014556040756,True,False,False,False,False,12.630035608520458
-121.75,36.96,19.0,3461.0,634.0,2790.0,607.0,4.7569,190800.0,<1H OCEAN,0.1831840508523548,4.596375617792422,0.2175627240143369,True,False,False,False,False,12.158986279072735
-121.75,36.95,27.0,1580.0,303.0,1066.0,306.0,4.7071,202700.0,<1H OCEAN,0.19177215189873417,3.4836601307189543,0.2870544090056285,True,False,False,False,False,12.219487265827034
-121.77,36.96,20.0,4228.0,816.0,2389.0,844.0,3.525,229100.0,<1H OCEAN,0.19299905392620625,2.830568720379147,0.35328589367936375,True,False,False,False,False,12.341918233338216
-121.73,36.93,29.0,2931.0,535.0,1954.0,506.0,3.2917,224700.0,<1H OCEAN,0.18253155919481406,3.8616600790513833,0.25895598771750256,True,False,False,False,False,12.3225259085418
-121.67,36.93,22.0,569.0,132.0,542.0,125.0,2.1875,187500.0,<1H OCEAN,0.23198594024604569,4.336,0.23062730627306274,True,False,False,False,False,12.141539457711714
-122.39,40.59,26.0,1279.0,438.0,1276.0,420.0,1.2404,81300.0,INLAND,0.3424550430023456,3.038095238095238,0.329153605015674,False,True,False,False,False,11.305913595583258
-122.39,40.58,44.0,1625.0,392.0,944.0,347.0,1.5972,68900.0,INLAND,0.24123076923076922,2.7204610951008648,0.3675847457627119,False,True,False,False,False,11.140425970684525
-122.37,40.58,25.0,2054.0,495.0,835.0,475.0,2.1538,76900.0,INLAND,0.2409931840311587,1.7578947368421052,0.5688622754491018,False,True,False,False,False,11.250274159310356
-122.38,40.58,34.0,1262.0,267.0,520.0,259.0,1.6983,72600.0,INLAND,0.2115689381933439,2.0077220077220077,0.4980769230769231,False,True,False,False,False,11.192733974822708
-122.38,40.58,36.0,1808.0,384.0,807.0,383.0,1.8375,74800.0,INLAND,0.21238938053097345,2.1070496083550916,0.4745972738537794,False,True,False,False,False,11.222586532857163
-122.36,40.58,17.0,1220.0,275.0,800.0,261.0,1.9181,118800.0,INLAND,0.22540983606557377,3.0651340996168583,0.32625,False,True,False,False,False,11.685205103383671
-122.34,40.58,7.0,4843.0,992.0,2223.0,932.0,3.0549,101700.0,INLAND,0.20483171587858764,2.3851931330472103,0.41925326135852453,False,True,False,False,False,11.52979241483
-122.35,40.57,22.0,589.0,97.0,338.0,107.0,3.2639,87500.0,INLAND,0.16468590831918506,3.1588785046728973,0.3165680473372781,False,True,False,False,False,11.37940550085183
-122.34,40.57,24.0,1610.0,307.0,748.0,307.0,2.6591,82800.0,INLAND,0.1906832298136646,2.436482084690554,0.410427807486631,False,True,False,False,False,11.324195417595107
-122.38,40.57,43.0,2251.0,542.0,1479.0,512.0,1.5676,58200.0,INLAND,0.24078187472234563,2.888671875,0.34617985125084516,False,True,False,False,False,10.971657815702502
-122.38,40.56,23.0,2281.0,408.0,1164.0,420.0,3.5347,101200.0,INLAND,0.17886891714160455,2.7714285714285714,0.36082474226804123,False,True,False,False,False,11.524863917209606
-122.38,40.54,36.0,1216.0,240.0,647.0,228.0,2.6944,75300.0,INLAND,0.19736842105263158,2.837719298245614,0.35239567233384855,False,True,False,False,False,11.229248693912288
-122.37,40.54,28.0,2213.0,390.0,1096.0,378.0,3.6923,86900.0,INLAND,0.17623136014460009,2.8994708994708995,0.3448905109489051,False,True,False,False,False,11.372524818667134
-122.4,40.58,40.0,3895.0,929.0,1782.0,910.0,1.3329,78200.0,INLAND,0.23851091142490372,1.9582417582417582,0.510662177328844,False,True,False,False,False,11.267037714175425
-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512,75600.0,INLAND,0.1858108108108108,2.744,0.36443148688046645,False,True,False,False,False,11.233224789593368
-122.4,40.58,43.0,1455.0,300.0,747.0,279.0,2.7857,104200.0,INLAND,0.20618556701030927,2.6774193548387095,0.37349397590361444,False,True,False,False,False,11.554077005184336
-122.39,40.57,38.0,855.0,172.0,468.0,150.0,1.4091,84400.0,INLAND,0.20116959064327486,3.12,0.32051282051282054,False,True,False,False,False,11.34333452885509
-122.42,40.59,24.0,5045.0,972.0,2220.0,979.0,2.6792,138900.0,INLAND,0.19266600594648167,2.267620020429009,0.440990990990991,False,True,False,False,False,11.841516728140565
-122.45,40.61,17.0,785.0,155.0,417.0,136.0,2.3289,58200.0,INLAND,0.19745222929936307,3.0661764705882355,0.3261390887290168,False,True,False,False,False,10.971657815702502
-122.45,40.56,17.0,1712.0,307.0,963.0,329.0,3.9375,148700.0,INLAND,0.17932242990654207,2.927051671732523,0.34164070612668745,False,True,False,False,False,11.909692857375196
-122.42,40.57,10.0,7949.0,1309.0,3176.0,1163.0,4.1099,120100.0,INLAND,0.16467480186186942,2.7308684436801376,0.366183879093199,False,True,False,False,False,11.696088334428081
-122.4,40.57,23.0,1321.0,259.0,749.0,222.0,1.655,90100.0,INLAND,0.19606358819076458,3.373873873873874,0.2963951935914553,False,True,False,False,False,11.408686542313973
-122.4,40.62,9.0,4794.0,889.0,2162.0,865.0,3.1439,103100.0,INLAND,0.1854401335002086,2.4994219653179193,0.40009250693802034,False,True,False,False,False,11.54346436927906
-122.42,40.6,5.0,2614.0,433.0,1275.0,411.0,3.4464,122900.0,INLAND,0.16564651874521805,3.102189781021898,0.32235294117647056,False,True,False,False,False,11.719134432217524
-122.39,40.6,22.0,2195.0,489.0,1021.0,460.0,1.4125,66500.0,INLAND,0.22277904328018222,2.2195652173913043,0.4505386875612145,False,True,False,False,False,11.104972264124868
-122.38,40.61,14.0,4773.0,1133.0,2101.0,1072.0,1.7227,105000.0,INLAND,0.23737691179551645,1.9598880597014925,0.5102332222751071,False,True,False,False,False,11.561725152903833
-122.37,40.6,7.0,5178.0,1336.0,2557.0,1283.0,2.4079,111400.0,INLAND,0.25801467748165313,1.9929851909586906,0.5017598748533437,False,True,False,False,False,11.620891583095712
-122.39,40.64,13.0,3604.0,704.0,1598.0,670.0,2.4141,78700.0,INLAND,0.195338512763596,2.3850746268656717,0.4192740926157697,False,True,False,False,False,11.273411140805074
-122.36,40.62,11.0,3896.0,886.0,1902.0,843.0,2.2905,94200.0,INLAND,0.22741273100616016,2.2562277580071175,0.443217665615142,False,True,False,False,False,11.45318607621936
-122.34,40.63,10.0,2183.0,369.0,1061.0,325.0,3.6853,151600.0,INLAND,0.1690334402198809,3.2646153846153845,0.3063147973609802,False,True,False,False,False,11.929007348474721
-122.33,40.6,5.0,6383.0,1206.0,2965.0,1141.0,3.8103,111100.0,INLAND,0.18893937020209933,2.5985977212971076,0.384822934232715,False,True,False,False,False,11.618194976487304
-122.32,40.58,2.0,1937.0,350.0,756.0,274.0,3.0,114200.0,INLAND,0.18069179143004646,2.759124087591241,0.36243386243386244,False,True,False,False,False,11.645715332733134
-122.3,40.58,19.0,1043.0,204.0,505.0,183.0,1.6033,98800.0,INLAND,0.1955896452540748,2.759562841530055,0.36237623762376237,False,True,False,False,False,11.500863005142227
-122.36,40.56,20.0,3592.0,868.0,1865.0,781.0,2.0258,64800.0,INLAND,0.24164810690423164,2.3879641485275287,0.41876675603217156,False,True,False,False,False,11.079076314320059
-122.37,40.55,26.0,1435.0,234.0,544.0,232.0,2.6705,136700.0,INLAND,0.16306620209059233,2.3448275862068964,0.4264705882352941,False,True,False,False,False,11.825551337974238
-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513,113300.0,INLAND,0.1864,2.8446215139442232,0.35154061624649857,False,True,False,False,False,11.63780327310248
-122.46,40.52,13.0,2085.0,322.0,1077.0,333.0,5.2149,146500.0,INLAND,0.15443645083932853,3.234234234234234,0.30919220055710306,False,True,False,False,False,11.89478753335453
-122.41,40.55,19.0,3753.0,761.0,1952.0,738.0,3.0954,86500.0,INLAND,0.2027711164401812,2.644986449864499,0.3780737704918033,False,True,False,False,False,11.367911253546788
-122.41,40.53,28.0,1127.0,245.0,538.0,208.0,2.037,72000.0,INLAND,0.21739130434782608,2.5865384615384617,0.38661710037174724,False,True,False,False,False,11.184435286790631
-122.39,40.53,28.0,1427.0,304.0,692.0,285.0,2.125,80800.0,INLAND,0.2130343377715487,2.4280701754385965,0.41184971098265893,False,True,False,False,False,11.299744620670225
-122.39,40.52,24.0,2068.0,346.0,951.0,332.0,3.9306,85900.0,INLAND,0.16731141199226304,2.8644578313253013,0.3491062039957939,False,True,False,False,False,11.360950749348124
-122.4,40.51,20.0,1750.0,352.0,834.0,340.0,2.485,100600.0,INLAND,0.20114285714285715,2.4529411764705884,0.407673860911271,False,True,False,False,False,11.518917476956224
-122.37,40.52,18.0,4547.0,774.0,2269.0,766.0,3.7896,98100.0,INLAND,0.1702221244776776,2.962140992167102,0.3375936535918907,False,True,False,False,False,11.493752839181418
-122.35,40.56,16.0,2801.0,614.0,1695.0,563.0,1.9,81600.0,INLAND,0.21920742591931452,3.0106571936056836,0.3321533923303835,False,True,False,False,False,11.309596795779068
-122.35,40.56,12.0,3900.0,863.0,2145.0,864.0,1.9881,85200.0,INLAND,0.22128205128205128,2.482638888888889,0.4027972027972028,False,True,False,False,False,11.352768449837729
-122.35,40.54,17.0,2280.0,453.0,976.0,434.0,2.71,97800.0,INLAND,0.1986842105263158,2.248847926267281,0.444672131147541,False,True,False,False,False,11.49069008091951
-122.36,40.57,31.0,431.0,90.0,231.0,78.0,2.184,77300.0,INLAND,0.2088167053364269,2.9615384615384617,0.33766233766233766,False,True,False,False,False,11.255462171102444
-122.35,40.57,18.0,2226.0,490.0,859.0,451.0,1.6821,69400.0,INLAND,0.22012578616352202,1.9046563192904655,0.5250291036088475,False,True,False,False,False,11.147656555612986
-122.34,40.57,26.0,2187.0,472.0,1339.0,463.0,2.0395,67900.0,INLAND,0.21582075903063558,2.8920086393088553,0.3457804331590739,False,True,False,False,False,11.125806040978839
-122.33,40.57,16.0,2777.0,503.0,1432.0,500.0,2.5592,75900.0,INLAND,0.1811307166006482,2.864,0.34916201117318435,False,True,False,False,False,11.237185138527495
-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,93800.0,INLAND,0.17789223454833597,2.942184154175589,0.3398835516739447,False,True,False,False,False,11.448930795918299
-122.31,40.55,11.0,13714.0,2302.0,6511.0,2267.0,3.5522,100100.0,INLAND,0.1678576637013271,2.8720776356418174,0.34818000307172475,False,True,False,False,False,11.513934955263402
-122.34,40.51,16.0,2247.0,502.0,1206.0,463.0,1.9946,119200.0,INLAND,0.22340898976412996,2.6047516198704104,0.3839137645107794,False,True,False,False,False,11.688566422839942
-122.33,40.52,23.0,2801.0,507.0,1318.0,454.0,3.5081,116700.0,INLAND,0.18100678329168154,2.9030837004405288,0.34446130500758726,False,True,False,False,False,11.667370387218226
-122.31,40.49,18.0,4026.0,718.0,1731.0,705.0,3.35,118400.0,INLAND,0.17834078489816194,2.4553191489361703,0.4072790294627383,False,True,False,False,False,11.681832447342321
-122.28,40.5,21.0,2405.0,476.0,1197.0,412.0,2.6488,83100.0,INLAND,0.19792099792099793,2.9053398058252426,0.3441938178780284,False,True,False,False,False,11.32781201446548
-122.4,40.71,22.0,2390.0,484.0,1131.0,452.0,2.1458,84700.0,INLAND,0.20251046025104602,2.502212389380531,0.39964633068081346,False,True,False,False,False,11.346882686945893
-122.43,40.66,15.0,2532.0,458.0,1183.0,450.0,2.5417,92200.0,INLAND,0.18088467614533965,2.628888888888889,0.3803888419273035,False,True,False,False,False,11.431726255472853
-122.42,40.63,23.0,2248.0,489.0,1132.0,444.0,1.6429,80400.0,INLAND,0.21752669039145908,2.5495495495495497,0.392226148409894,False,True,False,False,False,11.294781892900653
-122.38,40.69,21.0,1774.0,370.0,875.0,354.0,1.7422,61500.0,INLAND,0.20856820744081173,2.4717514124293785,0.4045714285714286,False,True,False,False,False,11.026808713825016
-122.36,40.69,32.0,3611.0,772.0,2060.0,759.0,1.7427,60600.0,INLAND,0.21379119357518692,2.7140974967061924,0.36844660194174755,False,True,False,False,False,11.01206667357142
-122.35,40.68,36.0,1822.0,449.0,930.0,399.0,1.3801,56600.0,INLAND,0.24643249176728868,2.330827067669173,0.4290322580645161,False,True,False,False,False,10.943781931879723
-122.36,40.68,28.0,1745.0,379.0,1011.0,370.0,2.0391,59800.0,INLAND,0.2171919770773639,2.7324324324324323,0.3659742828882295,False,True,False,False,False,10.998777662206932
-122.38,40.67,10.0,2281.0,444.0,1274.0,438.0,2.212,65600.0,INLAND,0.19465146865409907,2.9086757990867578,0.34379905808477235,False,True,False,False,False,11.091346218718432
-122.36,40.66,17.0,2786.0,559.0,1528.0,517.0,2.0119,75800.0,INLAND,0.20064608758076094,2.955512572533849,0.33835078534031415,False,True,False,False,False,11.235866764155578
-122.31,40.65,11.0,3664.0,647.0,1686.0,613.0,2.9338,141600.0,INLAND,0.1765829694323144,2.7504078303425774,0.363582443653618,False,True,False,False,False,11.860768522363712
-122.25,40.6,16.0,2753.0,494.0,1414.0,459.0,3.8323,128300.0,INLAND,0.17944061024337088,3.0806100217864922,0.3246110325318246,False,True,False,False,False,11.762134344805622
-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2.3287,130700.0,INLAND,0.19281332164767748,2.815,0.3552397868561279,False,True,False,False,False,11.780667550692455
-122.25,40.66,15.0,2771.0,546.0,1423.0,505.0,3.6413,108500.0,INLAND,0.19704077950198484,2.8178217821782177,0.35488404778636684,False,True,False,False,False,11.59451466851004
-122.32,40.71,18.0,2879.0,578.0,1399.0,586.0,2.4036,105400.0,INLAND,0.20076415422021535,2.387372013651877,0.41887062187276625,False,True,False,False,False,11.565527402710426
-122.31,40.75,18.0,1411.0,330.0,494.0,227.0,1.4911,75800.0,INLAND,0.23387668320340185,2.1762114537444934,0.45951417004048584,False,True,False,False,False,11.235866764155578
-122.27,40.53,17.0,2255.0,416.0,1171.0,411.0,2.875,129800.0,INLAND,0.1844789356984479,2.849148418491484,0.35098206660973524,False,True,False,False,False,11.773757787382696
-122.26,40.58,14.0,2539.0,466.0,1271.0,438.0,3.9762,138500.0,INLAND,0.183536825521859,2.901826484018265,0.34461054287962234,False,True,False,False,False,11.83863282480007
-122.23,40.57,18.0,1633.0,243.0,750.0,252.0,5.1585,150800.0,INLAND,0.14880587875076545,2.9761904761904763,0.336,False,True,False,False,False,11.92371636583374
-122.24,40.51,23.0,2216.0,378.0,1006.0,338.0,4.559,116800.0,INLAND,0.17057761732851986,2.9763313609467454,0.3359840954274354,False,True,False,False,False,11.66822691098345
-122.31,40.45,10.0,1187.0,236.0,728.0,248.0,2.0469,66800.0,INLAND,0.1988205560235889,2.935483870967742,0.34065934065934067,False,True,False,False,False,11.109473329472568
-122.31,40.45,25.0,2596.0,557.0,1536.0,549.0,2.0221,60400.0,INLAND,0.2145608628659476,2.797814207650273,0.357421875,False,True,False,False,False,11.008760940077243
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,48100.0,INLAND,0.2874015748031496,2.5925925925925926,0.38571428571428573,False,True,False,False,False,10.781058245898533
-122.29,40.43,21.0,2842.0,640.0,1658.0,608.0,1.9943,59800.0,INLAND,0.22519352568613651,2.726973684210526,0.36670687575392036,False,True,False,False,False,10.998777662206932
-122.29,40.47,20.0,2858.0,612.0,1422.0,589.0,1.9657,63000.0,INLAND,0.21413575927221834,2.4142614601018675,0.4142053445850914,False,True,False,False,False,11.050905878263567
